GEOIDFQ,SUMLEVEL,NAME,YEAR,Number of sales,Median home sale price (2023 dollars),Median home sale price (year-of dollars),Median income (2023 dollars),Median income (year-of dollars),Median income MOE (year-of dollars),Mean income (2023 dollars),Mean income (year-of dollars),Mean income MOE (year-of dollars),Median sale price/income ratio (MSA med inc),Median sale price/income ratio (geography med inc)
0700000US390736186899999,070,Perry,2024,23,269064,277000,,,,,,,,
0700000US390476182699999,070,Perry,2024,3,461392,475000,,,,,,,,
0500000US39127,050,Perry,2024,232,223314,229900,,,,,,,,
0700000US390896192499999,070,Perry Township,2012,8,156071,117600,,,,,,,2.189984915920222,
0700000US390496184099999,070,Perry Township,2012,52,320171,241250,,,,,,,4.492634872157768,
0700000US391176198099999,070,Perry Township,2013,1,143877,110000,,,,,,,2.0340612807189484,
0700000US390896192499999,070,Perry Township,2013,14,79139,60505,,,,,,,1.1188261617263635,
0700000US390496184099999,070,Perry Township,2013,60,346613,265000,,,,,,,4.90023853991383,
0700000US391296200899999,070,Perry Township,2014,3,190490,148000,,,,,,,2.625463447517341,
0700000US391176198099999,070,Perry Township,2014,8,151877,118000,,,,,,,2.09327491085842,
0700000US390916193899999,070,Perry Township,2014,1,342368,266000,,,,,,,4.71873835837576,
0700000US390896192499999,070,Perry Township,2014,8,139972,108750,,,,,,,1.929183445388586,
0700000US390496184099999,070,Perry Township,2014,57,334645,260000,,,,,,,4.612300651043976,
0700000US391296200899999,070,Perry Township,2015,5,102203,79500,,,,,,,1.3661671707451195,
0700000US391176198099999,070,Perry Township,2015,6,23333,18150,,,,,,,0.3118985427550178,
0700000US390916193899999,070,Perry Township,2015,6,160632,124950,,,,,,,2.1472023645861973,
0700000US390896192499999,070,Perry Township,2015,14,233267,181450,,,,,,,3.11812620291449,
0700000US390496184099999,070,Perry Township,2015,73,402383,313000,,,,,,,5.378746219411602,
0700000US391296200899999,070,Perry Township,2016,3,107912,85000,,,,,,,1.4097588483099481,
0700000US391176198099999,070,Perry Township,2016,11,130764,103000,,,,,,,1.7082960161873488,
0700000US390916193899999,070,Perry Township,2016,4,253475,199657,,,,,,,3.3113908514943446,
0700000US390896192499999,070,Perry Township,2016,12,213412,168100,,,,,,,2.7880054400106147,
0700000US390496184099999,070,Perry Township,2016,68,354923,279565,,,,,,,4.636696852091419,
0700000US391176198099999,070,Perry Township,2017,8,160356,129000,,,,,,,2.0230851264036134,
0700000US390916193899999,070,Perry Township,2017,8,127726,102750,,,,,,,1.6114108274261338,
0700000US390896192499999,070,Perry Township,2017,23,182732,147000,,,,,,,2.305376074273885,
0700000US390496184099999,070,Perry Township,2017,62,404869,325700,,,,,,,5.107897873408193,
0700000US391296200899999,070,Perry Township,2018,4,151073,124500,,,,,,,1.9437332167613812,
0700000US391176198099999,070,Perry Township,2018,9,160780,132500,,,,,,,2.06863173671392,
0700000US390916193899999,070,Perry Township,2018,5,96953,79900,,,,,,,1.247423968025979,
0700000US390896192499999,070,Perry Township,2018,12,245417,202250,,,,,,,3.1575907075501157,
0700000US390496184099999,070,Perry Township,2018,56,424695,349994,,,,,,,5.464211656154375,
0700000US391296200899999,070,Perry Township,2019,6,190635,159950,,,,,,,2.379960420789501,
0700000US391176198099999,070,Perry Township,2019,6,144451,121200,,,,,,,1.8033835761155834,
0700000US390916193899999,070,Perry Township,2019,3,193078,162000,,,,,,,2.410463195798057,
0700000US390896192499999,070,Perry Township,2019,12,190098,159500,,,,,,,2.373264689690062,
0700000US390496184099999,070,Perry Township,2019,64,420123,352500,,,,,,,5.244989361227253,
0700000US391296200899999,070,Perry Township,2020,3,388514,330000,,,,,,,4.746630611452324,
0700000US391176198099999,070,Perry Township,2020,6,155935,132450,,,,,,,1.9051249226874558,
0700000US390916193899999,070,Perry Township,2020,5,234286,199000,,,,,,,2.862362095997008,
0700000US390896192499999,070,Perry Township,2020,17,230754,196000,,,,,,,2.819210908620169,
0700000US390496184099999,070,Perry Township,2020,62,450323,382500,,,,,,,5.501776390547013,
0700000US391296200899999,070,Perry Township,2021,5,142247,126500,,,,,,,1.760881972187809,
0700000US391176198099999,070,Perry Township,2021,8,217588,193500,,,,,,,2.693523016745779,
0700000US390916193899999,070,Perry Township,2021,4,251885,224000,,,,,,,3.1180834922535112,
0700000US390896192499999,070,Perry Township,2021,8,270720,240750,,,,,,,3.3512437533930037,
0700000US390496184099999,070,Perry Township,2021,80,531320,472500,,,,,,,6.577207366472251,
0700000US391296200899999,070,Perry Township,2022,2,255606,245500,,,,,,,3.2397693231455453,
0700000US391176198099999,070,Perry Township,2022,8,176998,170000,,,,,,,2.243424785884899,
0700000US390916193899999,070,Perry Township,2022,7,265497,255000,,,,,,,3.3651371788273488,
0700000US390896192499999,070,Perry Township,2022,8,234262,225000,,,,,,,2.9692386872006016,
0700000US390496184099999,070,Perry Township,2022,42,520582,500000,,,,,,,6.598308193779115,
0700000US391296200899999,070,Perry Township,2023,6,184000,184000,,,,,,,2.377568161261145,
0700000US391176198099999,070,Perry Township,2023,6,251000,251000,,,,,,,3.243313089546453,
0700000US390916193899999,070,Perry Township,2023,8,247000,247000,,,,,,,3.1916268251712108,
0700000US390896192499999,070,Perry Township,2023,11,240000,240000,,,,,,,3.1011758625145367,
0700000US390496184099999,070,Perry Township,2023,72,612500,612500,,,,,,,7.914459232458974,
0700000US391296200899999,070,Perry Township,2024,9,285577,294000,,,,,,,,
0700000US391176198099999,070,Perry Township,2024,5,131035,134900,,,,,,,,
0700000US390916193899999,070,Perry Township,2024,7,222439,229000,,,,,,,,
0700000US390896192499999,070,Perry Township,2024,12,317097,326450,,,,,,,,
0700000US390496184099999,070,Perry Township,2024,55,573000,589900,,,,,,,,
0700000US391176226099999,070,Peru Township,2012,1,117524,88555,,,,,,,1.649099610793497,
0700000US391176226099999,070,Peru Township,2013,3,230858,176500,,,,,,,3.2637437822444944,
0700000US391176226099999,070,Peru Township,2014,12,220737,171500,,,,,,,3.0423444679001617,
0700000US391176226099999,070,Peru Township,2015,16,287004,223250,,,,,,,3.8364379983502883,
0700000US391176226099999,070,Peru Township,2016,10,236455,186250,,,,,,,3.089030417620327,
0700000US391176226099999,070,Peru Township,2017,11,183850,147900,,,,,,,2.3194906216673985,
0700000US391176226099999,070,Peru Township,2018,14,333695,275000,,,,,,,4.293386623368513,
0700000US391176226099999,070,Peru Township,2019,13,292001,245000,,,,,,,3.6454535985834804,
0700000US391176226099999,070,Peru Township,2020,12,286676,243500,,,,,,,3.5024380420867915,
0700000US391176226099999,070,Peru Township,2021,13,372205,331000,,,,,,,4.60752516042818,
0700000US391176226099999,070,Peru Township,2022,12,322709,309950,,,,,,,4.090291249323673,
0700000US391176226099999,070,Peru Township,2023,13,265000,265000,,,,,,,3.424215014859801,
0700000US391176226099999,070,Peru Township,2024,12,352066,362450,,,,,,,,
0500000US39129,050,Pickaway,2012,379,163237,123000,,,,,,,2.2905454477737015,
0500000US39129,050,Pickaway,2013,525,168729,129000,,,,,,,2.385399138297676,
0500000US39129,050,Pickaway,2014,553,180193,140000,,,,,,,2.483546504408295,
0500000US39129,050,Pickaway,2015,572,179851,139900,,,,,,,2.404110530657135,
0500000US39129,050,Pickaway,2016,659,190306,149900,,,,,,,2.486151192490132,
0500000US39129,050,Pickaway,2017,728,204423,164450,,,,,,,2.579041465403676,
0500000US39129,050,Pickaway,2018,684,209803,172900,,,,,,,2.6993692624742396,
0500000US39129,050,Pickaway,2019,697,227641,191000,,,,,,,2.841965866650795,
0500000US39129,050,Pickaway,2020,700,253153,215026,,,,,,,3.0928757389640835,
0500000US39129,050,Pickaway,2021,814,284494,253000,,,,,,,3.5217569843678227,
0500000US39129,050,Pickaway,2022,876,296987,285245,,,,,,,3.7642688414690477,
0500000US39129,050,Pickaway,2023,719,300000,300000,,,,,,,3.876469828143171,
0500000US39129,050,Pickaway,2024,745,320546,330000,,,,,,,,
